"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","96","http://dx.doi.org/10.1145/238386.238387","Self disclosure on computer forms: meta-analysis and implications","15 ","10","84","1,489","computer forms; disclosure; electronic surveys; measurement; public policy issues; theory","8","81100045723, Suzanne Weisband, Department of Management Information Systems, University of Arizona, Tucson, Arizona; 81100476487, Sara Kiesler, HCI Institute & Department of Social and Decision Sciences, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238392","The design and long-term use of a personal electronic notebook: a reflective analysis","22 ","4","27","690","application packages; customization; electronic notebooks; longitudinal study; reflective analysis; theory","8","81100235869, Thomas Erickson, Advanced Technology, Apple Computer, Inc., 1 Infinite Loop, 301-4UE, Cupertino CA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238394","Technomethodology: paradoxes and possibilities","52 ","12","80","2,000","abstraction; design practice; ethnomethodology; methodology; user/machine systems","8","81100521968, Graham Button, Rank Xerox Research Centre, Cambridge Laboratory (EuroPARC), 61 Regent Street, Cambridge CB2 1AB, United Kingdom; 81100521529, Paul Dourish, Rank Xerox Research Centre, Cambridge Laboratory (EuroPARC), 61 Regent Street, Cambridge CB2 1AB, United Kingdom; "
"CHI","96","http://dx.doi.org/10.1145/238386.238396","Does animation in user interfaces improve decision making?","26 ","5","50","1,199","animation; decision making; human factors; user interfaces","8","81538320856, Cleotilde Gonzalez, Universidad de las Americas-Puebla, Computer Engineering Department, Apartado Postal 100, Cholula 72820, Puebla, Mexico; "
"CHI","96","http://dx.doi.org/10.1145/238386.238398","Assessing the effect of non-photorealistic rendered images in CAD","30 ","7","37","862","architectural presentation; measurement; preliminary drafts; theory; user/machine systems","7","81100094489, Jutta Schumann, Free University of Berlin, Dept. of Computer Science Takustra&#946;e 9 D-14195 Berlin; 81100089205, Thomas Strothotte, University of Magdeburg, Dept. of Simulation and Graphics Universit&#228;tsplatz 2D-39106, Magdeburg; 81100340533, Stefan Laser, University of Magdeburg, Dept. of Psychology Virchowstra&#946;e 24 D-39104 Magdeburg; 81100181676, Andreas Raab, University of Magdeburg, Dept. of Simulation and Graphics Universit&#228;tsplatz 2D-39106, Magdeburg; "
"CHI","96","http://dx.doi.org/10.1145/238386.238400","Gratuitous graphics? Putting preferences in perspective","9 ","1","31","680","3-d graphics; measurement; theory; user interface design; visualization","8","81100154750, Ellen Levy, Stanford University, Department of Psychology, Stanford, CA and Interval Research, 1801 Page Mill Road, Palo Alto, CA; 81100272969, Jeff Zacks, Stanford University, Department of Psychology, Stanford, CA and Interval Research, 1801 Page Mill Road, Palo Alto, CA; 81100503775, Barbara Tversky, Stanford University, Department of Psychology, Stanford, CA; 81100092251, Diane Schiano, Interval Research, 1801 Page Mill Road, Palo Alto, CA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238402","Beating the limitations of camera-monitor mediated telepresence with extra eyes","18 ","1","22","524","communications applications; documentation; measurement; teleconferencing; theory","8","81310502502, Kimiya Yamaashi, Hitachi Research Laboratory, Hitachi Ltd., 7-1-1 Omika-cho Hitachi-shi, Ibaraki-ken 319-12 Japan; 81100490116, Jeremy R. Cooperstock, Telepresence Project, University of Toronto, 10 King's College Road, Toronto ON M5C 3G4, Canada; 81100662049, Tracy Narine, Telepresence Project, University of Toronto, 10 King's College Road, Toronto ON M5C 3G4, Canada; 81452616426, William Buxton, Telepresence Project, University of Toronto, 10 King's College Road, Toronto ON M5C 3G4, Canada and Alias/Wavefront, 110 Richmond Street East, Toronto ON M5C 1P1, Canada; "
"CHI","96","http://dx.doi.org/10.1145/238386.238404","Talk and embodiment in collaborative virtual environments","64 ","5","42","1,201","body movement; cscw; interaction analysis; theory; virtual reality","8","81100260889, John Bowers, Department of Psychology, Manchester University, U.K.; 81332522318, James Pycock, Department of Psychology, Manchester University, U.K.; 81332518888, Jon O'Brien, Department of Sociology, Lancaster University, U.K.; "
"CHI","96","http://dx.doi.org/10.1145/238386.238405","Emacspeak&mdash;a speech interface","15 ","0","17","680","audio formatting; direct access; speech interface; theory","6","81100054172, T. V. Raman, Cambridge Research Lab., Digital Equipment Corp., Bldg 650, One Kendall Square, Cambridge MA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238406","Audio enhanced 3D interfaces for visually impaired users","19 ","3","25","792","3d interface; auditory interface; experimentation; human factors; theory","7","81100110886, Stephen W. Mereu, Department of Computer Science, University of Waterloo, Waterloo, ON, Canada, N2L 3G1; 81100391310, Rick Kazman, Department of Computer Science, University of Waterloo, Waterloo, ON, Canada, N2L 3G1; "
"CHI","96","http://dx.doi.org/10.1145/238386.238408","Dual device user interface design: PDAs and interactive television","36 ","11","95","1,860","application packages; design; mobile computing; personal digital assistants; ubiquitous computing","8","81326492414, Scott Robertson; 81332535037, Cathleen Wharton; 81100035260, Catherine Ashworth; 81100189439, Marita Franzke; "
"CHI","96","http://dx.doi.org/10.1145/238386.238436","Pen computing for air traffic control","16 ","2","15","752","air traffic control; direct manipulation; mark-based input; prototyping; touch-screen","8","81100203820, St&#233;phane Chatty; 81100454135, Patrick Lecoanet; "
"CHI","96","http://dx.doi.org/10.1145/238386.238438","Multimodal interfaces for dynamic interactive maps","54 ","3","49","1,375","dynamic interactive maps; predictive modeling; spoken, pen-based, and multimodal input","8","81100656112, Sharon Oviatt; "
"CHI","96","http://dx.doi.org/10.1145/238386.238442","Using the Web instead of a window system","7 ","1","9","570","active document; documentation; http; internet application; remote user interface; windowing systems; world wide web","8","81100251813, James Rice, Knowledge Systems Laboratory, Gates Building 2A, M/C 9020, Stanford, CA; 81100557650, Adam Farquhar, Knowledge Systems Laboratory, Gates Building 2A, M/C 9020, Stanford, CA; 81100029258, Philippe Piernot, Knowledge Systems Laboratory, Gates Building 2A, M/C 9020, Stanford, CA; 81100008777, Thomas Gruber, Knowledge Systems Laboratory, Gates Building 2A, M/C 9020, Stanford, CA; "

"CHI","96","http://dx.doi.org/10.1145/238386.238450","Silk from a sow's ear: extracting usable structures from the Web","139 ","1","39","1,048","communications applications; information visualization; world wide web","8","81100252735, Peter Pirolli, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; 81100299516, James Pitkow, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; 81100591911, Ramana Rao, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238454","A palmtop display for dextrous manipulation with haptic sensation","10 ","2","15","464","force display; interaction styles; teleconference; user interface; virtual reality","8","81100109790, Haruo Noma, ATR Communication Systems Research Laboratories, Hikaridai 2-1, Seika-cho, Kyoto, 619-02, Japan; 81100111554, Tsutomu Miyasato, ATR Communication Systems Research Laboratories, Hikaridai 2-1, Seika-cho, Kyoto, 619-02, Japan; 81100339162, Fumio Kishino, ATR Communication Systems Research Laboratories, Hikaridai 2-1, Seika-cho, Kyoto, 619-02, Japan; "
"CHI","96","http://dx.doi.org/10.1145/238386.238457","BrightBoard: a video-augmented environment","13 ","3","21","554","augmented reality; machine vision; theory; vision and scene understanding","8","81100062723, Quentin Stafford-Fraser, Rank Xerox Research Centre (EuroPARC), Ravenscroft House, 61 Regent Street, Cambridge CB2 1AB, United Kingdom and University of Cambridge Computer Laboratory, New Museums Site, Pembroke Street, Ca ...; 81350590377, Peter Robinson, University of Cambridge Computer Laboratory, New Museums Site, Pembroke Street, Cambridge CB2 3QG, United Kingdom; "
"CHI","96","http://dx.doi.org/10.1145/238386.238459","Wayfinding strategies and behaviors in large virtual worlds","77 ","19","125","2,518","cognitive maps; navigation; theory; user/machine systems; wayfinding","8","81100112418, Rudolph P. Darken, Naval Research Laboratory, Washington, D.C.; 81100481379, John L. Sibert, Department of Electrical Engineering and Computer Science, The George Washington University, Washington, D.C.; "
"CHI","96","http://dx.doi.org/10.1145/238386.238462","An empirical evaluation of design rationale documents","20 ","0","20","723","design; design rationale; reuse","7","81316488850, Laurent Karsenty; "
"CHI","96","http://dx.doi.org/10.1145/238386.238466","Systematic design of spoken prompts","3 ","0","8","356","audio input/output; design; dialog analysis; interaction design; toolkits","8","81100463819, Brian Hansen; 81100348025, David G. Novick; 81100539998, Stephen Sutton; "
"CHI","96","http://dx.doi.org/10.1145/238386.238467","MailCall: message presentation and navigation in a nonvisual environment","11 ","0","11","472","audio input/output; interaction design; speech interface design; speech recognition and synthesis","8","81100405750, Matthew Marx, Applied Language Technologies, Cambridge, Massachusetts and MIT Media Laboratory, E15-252, 20 Ames St., Cambridge, MA; 81100444749, Chris Schmandt, MIT Media Laboratory, E15-252, 20 Ames St., Cambridge, MA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238471","NewsComm: a hand-held interface for interactive access to structured audio","14 ","0","7","450","application packages; audio interfaces; hand-held computers; theory","8","81100653347, Deb K. Roy, Speech Research Group, MIT Media Lab, 20 Ames Street, Cambridge, MA; 81100444749, Chris Schmandt, Speech Research Group, MIT Media Lab, 20 Ames Street, Cambridge, MA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238474","The thin glass line: designing interfaces to algorithms","8 ","0","14","383","algorithms; general; polyhedra; user interfaces","8","81322492935, Michael Eisenberg, Department of Computer Science and Institute of Cognitive Science, Campus Box 430, University of Colorado, Boulder CO; "
"CHI","96","http://dx.doi.org/10.1145/238386.238476","Learning theory in practice: case studies of learner-centered design","34 ","19","160","3,833","case study; constructivism; educational applications; psychology; science applications; theory","8","81332528788, Elliot Soloway, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81100096028, Shari L. Jackson, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81545345656, Jonathan Klein, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81100211248, Chris Quintana, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81100320139, James Reed, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81100037967, Jeff Spitulnik, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81100604981, Steven J. Stratford, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81100311211, Scott Studer, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81543704156, Jim Eng, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; 81318491853, Nancy Scala, University of Michigan, 1101 Beal Ave., Ann Arbor, MI; "
"CHI","96","http://dx.doi.org/10.1145/238386.238482","Assessing dynamics in computer-based instruction","24 ","2","13","751","animation; computer uses in education; documentation; measurement; simulation","8","81100401624, John F. Pane, Computer Science Department, Carnegie Mellon University, Pittsburgh, PA; 81100192841, Albert T. Corbett, HCI Institute, Carnegie Mellon University, Pittsburgh, PA; 81100482886, Bonnie E. John, Computer Science Department, Psychology, and HCI Institute, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","96","http://dx.doi.org/10.1145/238386.238487","A case for interaction: a study of interactive information retrieval behavior and effectiveness","117 ","8","69","2,323","documentation; evaluation; information search and retrieval; performance; theory; user interfaces","8","81100088642, J&#252;rgen Koenemann, Center for Cognitive Science, Rutgers University, Psychology Bldg, Frelinghuysen Rd., Piscataway, NJ; 81452616942, Nicholas J. Belkin, School of Communication, Information and Library Studies, Rutgers University, 4 Huntington Street, New Brunswick, NJ; "
"CHI","96","http://dx.doi.org/10.1145/238386.238489","Scatter/gather browsing communicates the topic structure of a very large text collection","60 ","3","46","972","browsing; clustering; measurement; scatter/gather","8","81100252735, Peter Pirolli, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; 81547576156, Patricia Schank, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; 81100612246, Marti Hearst, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; 81100019818, Christine Diehl, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; "
