"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","04","http://dx.doi.org/10.1145/985692.985693","Acquiring in situ training data for context-aware ubiquitous computing applications","14 ","2","34","1,880","computing; experience sampling; supervised learning; user interface design","8","81100009538, Stephen S. Intille, Massachusetts Institute of Technology, Cambridge, MA; 81100450985, Ling Bao, Massachusetts Institute of Technology, Cambridge, MA; 81100435014, Emmanuel Munguia Tapia, Massachusetts Institute of Technology, Cambridge, MA; 81100022967, John Rondoni, Massachusetts Institute of Technology, Cambridge, MA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985694","Analysis of combinatorial user effect in international usability tests","18 ","4","43","2,336","binomial model; evaluator effect; human factors; measurement; user effect","8","81100048163, Effie Lai-Chong Law, Eidgenossische Technische Hochschule Zurich, Zurich, Switzerland; 81100608447, Ebba Thora Hvannberg, University of Iceland, Reykjavik, Iceland; "
"CHI","04","http://dx.doi.org/10.1145/985692.985695","Animaatiokone: an installation for creating clay animation","2 ","1","40","906","clay animation; design; input devices and strategies","8","81100307069, Perttu H&#228;m&#228;l&#228;inen, Helsinki University of Technology, HUT, Finland; 81100574122, Mikko Lindholm, University of Art and Design Helsinki, Helsinki, Finland; 81100535232, Ari Nyk&#228;nen, University of Art and Design Helsinki, Helsinki, Finland; 81100619329, Johanna H&#246;ysniemi, University of Tampere, UTA, Finland; "
"CHI","04","http://dx.doi.org/10.1145/985692.985696","Breaking the book: translating the chemistry lab book into a pervasive computing lab environment","20 ","1","32","1,049","design methods; evaluation/methodology; prototyping","8","81311483103, m. c. schraefel, University of Southampton, Southampton, UK; 81100163669, Gareth V. Hughes, University of Southampton, Southampton, UK; 81100012263, Hugo R. Mills, University of Southampton, Southampton, UK; 81452616265, Graham Smith, University of Southampton, Southampton, UK; 81537370456, Terry R. Payne, University of Southampton, Southampton, UK; 81100478323, Jeremy Frey, University of Southampton, Southampton, UK; "
"CHI","04","http://dx.doi.org/10.1145/985692.985697","a CAPpella: programming by demonstration of context-aware applications","65 ","6","75","1,935","context-aware computing; end-user programming; human factors; prototyping; time series analysis","8","81100327371, Anind K. Dey, Intel Research, Berkeley, Berkeley, CA; 81100149748, Raffay Hamid, Georgia Tech, Atlanta, GA; 81548114764, Chris Beckmann, UC-Berkeley, Berkeley, CA; 81100475536, Ian Li, University of Washington, Seattle, WA; 81542414456, Daniel Hsu, UC-Berkeley, Berkeley, CA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985698","<i>Caretta</i>: a system for supporting face-to-face collaboration by integrating personal and shared spaces","44 ","5","70","2,128","artificial, augmented, and virtual realities; design; human factors; interaction styles; personal and shared spaces; sensing board","8","81100344146, Masanori Sugimoto, University of Tokyo, Tokyo, Japan; 81331494616, Kazuhiro Hosoi, University of Tokyo, Tokyo, Japan; 81100071502, Hiromichi Hashizume, National Institute of Informatics, Tokyo, Japan; "
"CHI","04","http://dx.doi.org/10.1145/985692.985699","Categorical imperative <i>NOT</i>: facial affect is perceived <i>continuously</i>","8 ","0","18","751","affect; avatars; evaluation/methodology; facial affect; naturalistic computing; video compression","8","81100092251, Diane J. Schiano, Stanford University, Stanford, CA; 81100368808, Sheryl M. Ehrlich, Adobe Systems, San Jose, CA; 81100130516, Kyle Sheridan; "
"CHI","04","http://dx.doi.org/10.1145/985692.985700","Cluster-based find and replace","1 ","1","16","665","clustering; error prevention; find & replace; human factors; prototyping; user-centered design","8","81100162232, Robert C. Miller, MIT, Cambridge, MA; 81100280945, Alisa M. Marshall, Lockheed Martin Corporation, Burlington, MA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985701","Collision warning design to mitigate driver distraction","11 ","17","102","2,020","collision warning systems; distraction; general; notification systems; smart cars; user acceptance","8","81100429734, John D. Lee, University of Iowa, Iowa City, IA; 81100537816, Joshua D. Hoffman, University of Iowa, Iowa City, IA; 81100592584, Elizabeth Hayes, DaimlerChrysler Research and Technology, Portland, OR; "
"CHI","04","http://dx.doi.org/10.1145/985692.985702","Combining 2D and 3D views for orientation and relative position tasks","10 ","2","39","1,418","2d and 3d visualization; display algorithms; empirical study; experiment; orientation and relative position tasks","8","81100424672, Melanie Tory, Simon Fraser University; 81332516480, Torsten Moller, Simon Fraser University; 81350572592, M. Stella Atkins, Simon Fraser University; 81100325769, Arthur E. Kirkpatrick, Simon Fraser University; "
"CHI","04","http://dx.doi.org/10.1145/985692.985703","A comparison of consecutive and concurrent input text entry techniques for mobile phones","21 ","7","70","915","chording; experimentation; human factors; interaction styles; text input","8","81100606762, Daniel Wigdor, University of Toronto; 81100503904, Ravin Balakrishnan, University of Toronto; "
"CHI","04","http://dx.doi.org/10.1145/985692.985704","A comparison of static, adaptive, and adaptable menus","66 ","13","130","2,632","adaptable interfaces; customization; evaluation/methodology; human factors; interaction techniques; performance","8","81100170743, Leah Findlater, University of British Columbia, Vancouver, B.C., Canada; 81100232506, Joanna McGrenere, University of British Columbia, Vancouver, B.C., Canada; "
"CHI","04","http://dx.doi.org/10.1145/985692.985705","Computational GOMS modeling of a complex team task: lessons learned","7 ","2","30","1,089","design; human factors; theory and methods","8","81100254452, David E. Kieras, University of Michigan, Ann Arbor, MI; 81100500153, Thomas P. Santoro, Naval Submarine Medical Research Laboratory, Groton, CT; "
"CHI","04","http://dx.doi.org/10.1145/985692.985706","Connecting time-oriented data and information to a coherent interactive visualization","23 ","12","152","1,956","design; human factors; medical application: intensive care units; temporal data modeling and abstraction; visualization","8","81100497370, Ragnar Bade, University of Magdeburg, Magdeburg; 81100578137, Stefan Schlechtweg, University of Magdeburg, Magdeburg; 81100255622, Silvia Miksch, Vienna University of Technology, Vienna; "
"CHI","04","http://dx.doi.org/10.1145/985692.985707","""Constant, constant, multi-tasking craziness"": managing multiple working spheres","128 ","37","199","2,609","attention management; human factors; information overload; personal information management","8","81100613506, Victor M. Gonz&#225;lez, University of California, Irvine, Irvine, CA; 81100279599, Gloria Mark, University of California, Irvine, Irvine, CA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985708","A constraint satisfaction approach to predicting skilled interactive cognition","7 ","2","18","707","tools for usability evaluation","8","81100219909, Alonso Vera, NASA Ames Research Center, Moffett Field, CA; 81100489674, Andrew Howes, Cardiff University, Cardiff, UK; 81100329457, Michael McCurdy, NASA Ames Research Center, Moffett Field, CA; 81100350115, Richard L. Lewis, University of Michigan, Ann Arbor, MI; "
"CHI","04","http://dx.doi.org/10.1145/985692.985709","Deception and design: the impact of communication technology on lying behavior","30 ","43","302","3,946","cmc; deception; lying; psychology","6","81100212035, Jeffrey T. Hancock, Cornell University, Ithaca, NY; 81100334243, Jennifer Thom-Santelli, Cornell University, Ithaca, NY; 81100458316, Thompson Ritchie, Cornell University, Ithaca, NY; "
"CHI","04","http://dx.doi.org/10.1145/985692.985710","Design guidelines for learner-centered handheld tools","14 ","10","68","2,860","computer uses in education; handhelds; user interfaces","8","81100570840, Kathleen Luchini, University of Michigan, Ann Arbor, MI; 81100211248, Chris Quintana, University of Michigan, Ann Arbor, MI; 81332528788, Elliot Soloway, University of Michigan, Ann Arbor, MI; "
"CHI","04","http://dx.doi.org/10.1145/985692.985711","Designing a compelling user interface for morphing","0 ","1","24","886","design; human factors; prototyping animation; user interfaces; user studies","7","81100196786, David Vronay, Microsoft Research Asia, Beijing, P. R. China; 81547550356, Shuo Wang, Tsinghua University, Beijing, P. R. China; "
"CHI","04","http://dx.doi.org/10.1145/985692.985712","Designing the whyline: a debugging interface for asking questions about program behavior","84 ","7","144","1,536","alice; debugging aids","8","81100500360, Andrew J. Ko, Carnegie Mellon University, Pittsburgh, PA; 81100013136, Brad A. Myers, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985713","Designing to support awareness: a predictive, composite model","4 ","6","34","1,165","awareness; predictive model","8","81100088014, Rachid Hourizi, University of Bath, Claverton Down, Bath, UK; 81100449440, Peter Johnson, University of Bath, Claverton Down, Bath, UK; "
"CHI","04","http://dx.doi.org/10.1145/985692.985714","DiamondSpin: an extensible toolkit for around-the-table interaction","141 ","15","115","1,962","design; graphical user interfaces","8","81100343583, Chia Shen, Mitsubishi Electric Research Labs, Cambridge, MA; 81100297884, Fr&#233;d&#233;ric D. Vernier, University of Paris, Orsay, France; 81100584798, Clifton Forlines, Mitsubishi Electric Research Labs, Cambridge, MA; 81452607037, Meredith Ringel, Stanford University, Stanford, CA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985715","A diary study of task switching and interruptions","141 ","49","415","4,188","diary study; interruptions; multitasking; task switching","8","81100280834, Mary Czerwinski, Microsoft Research, Redmond, WA; 81100323543, Eric Horvitz, Microsoft Research, Redmond, WA; 81100288565, Susan Wilhite, Microsoft Research, Redmond, WA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985716","Dual ecologies of robot as communication media: thoughts on coordinating orientations and projectability","12 ","3","41","728","computer conferencing, teleconferencing, and videoconferencing; groupware; human-robot interaction","8","81100072975, Hideaki Kuzuoka, University of Tsukuba,, Tsukuba, Ibaraki, Japan; 81100620653, Keiichi Yamazaki, Saitama University, Sakura-ku, Saitama, Japan; 81100620449, Akiko Yamazaki, Future University Hakodate, Hakodate, Hokkaido, Japan; 81100105767, Jun'ichi Kosaka, University of Tsukuba, Tsukuba, Ibaraki, Japan; 81100136743, Yasuko Suga, Saitama University, Sakura-ku, Saitama, Japan; 81100164455, Christian Heath, King's College London, London, UK; "
"CHI","04","http://dx.doi.org/10.1145/985692.985717","Effects of instant messaging on the management of multiple project trajectories","8 ","0","30","1,409","collaborative computing; coordination mechanisms; design; empirical studies; human factors; theory","8","81100583820, Susan R. Fussell, Carnegie Mellon University, Pittsburgh, PA; 81100476487, Sara Kiesler, Carnegie Mellon University, Pittsburgh, PA; 81100057970, Leslie D. Setlock, Carnegie Mellon University, Pittsburgh, PA; 81100126432, Peter Scupelli, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","04","http://dx.doi.org/10.1145/985692.985718","Energy-aware user interfaces: an evaluation of user acceptance","23 ","3","49","1,548","energy saving displays; miscellaneous; power consumption and battery life","8","81100646522, Tim Harter; 81100034167, Sander Vroegindeweij; 81100311217, Erik Geelhoed; 81312482998, Meera Manahan; 81100282144, Parthasarathy Ranganathan; "
"CHI","04","http://dx.doi.org/10.1145/985692.985719","Examining the robustness of sensor-based statistical models of human interruptibility","53 ","6","48","1,205","context-aware computing; managing human attention; situationally appropriate interaction; user/machine systems","8","81100142271, James Fogarty, Carnegie Mellon University, Pittsburgh, PA; 81328488846, Scott E. Hudson, Carnegie Mellon University, Pittsburgh, PA; 81452599499, Jennifer Lai, IBM T.J. Watson Research Center, Hawthorne, NY; "
"CHI","04","http://dx.doi.org/10.1145/985692.985720","Exploring PC-telephone convergence with the enhanced telephony prototype","8 ","3","17","1,290","computer mediated communication; design; graphical user interfaces; synchronous interaction","8","81100025873, JJ Cadiz, Microsoft Real-Time Collaboration, Redmond, WA; 81100299392, Attila Narin, Microsoft Real-Time Collaboration, Redmond, WA; 81100269038, Gavin Jancke, Microsoft Real-Time Collaboration, Redmond, WA; 81452611908, Anoop Gupta, Microsoft Real-Time Collaboration, Redmond, WA; 81100205383, Michael Boyle, University of Calgary, Calgary, Alberta, Canada; "
