"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","98","http://dx.doi.org/10.1145/274644.274645","NaviPoint: an input device for mobile information browsing","13 ","1","26","875","design; hand-held devices; information browsing; interaction styles; mobile computing; pdas; theory; user interfaces","8","81100038759, Kiyokuni Kawachiya, IBM Research, Tokyo Research Laboratory, 1623-14, Shimotsuruma, Yamato, Kanagawa 242-8502, Japan; 81100353820, Hiroshi Ishikawa, IBM Research, Tokyo Research Laboratory, 1623-14, Shimotsuruma, Yamato, Kanagawa 242-8502, Japan; "
"CHI","98","http://dx.doi.org/10.1145/274644.274646","The PadMouse: facilitating selection and spatial positioning for the non-dominant hand","24 ","2","30","609","bimanual input; experimentation; hot-keys; input devices; interaction styles; management; measurement; performance; toolgass","8","81100503904, Ravin Balakrishnan, Dept. of Computer Science, University of Toronto, Toronto, Ontario, Canada M5S 3G4 and Aliaslwavefront, 210 King Street East, Toronto, Ontario, Canada M5A 1J7; 81100489779, Pranay Patel; "
"CHI","98","http://dx.doi.org/10.1145/274644.274647","Squeeze me, hold me, tilt me! An exploration of manipulative user interfaces","148 ","27","273","3,401","design; human factors; interaction technology; performance; pressure and tilt sensors; ui design","8","81100010116, Beverly L. Harrison, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, California; 81100424116, Kenneth P. Fishkin, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, California; 81100566652, Anuj Gujar, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, California; 81100417437, Carlos Mochon, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, California; 81450595327, Roy Want; "
"CHI","98","http://dx.doi.org/10.1145/274644.274649","Web page design: implications of memory, structure and scent for information retrieval","51 ","42","208","3,300","depth and breadth in information design; human factors; information retrieval; management; memory; retrieval models; searching; web page design","8","81100470644, Kevin Larson, Microsoft Research, One Microsoft Way, Redmond, WA; 81100280834, Mary Czerwinski, Microsoft Research, One Microsoft Way, Redmond, WA; "
"CHI","98","http://dx.doi.org/10.1145/274644.274650","Exploring browser design trade-offs using a dynamical model of optimal information foraging","2 ","3","24","394","design; dynamic programming; human factors; interaction styles; measurement; scatter/gather; user models","8","81100252735, Peter Pirolli, Xerox PARC, 3333 Coyote Hill Road, Palo Alto, CA; "
"CHI","98","http://dx.doi.org/10.1145/274644.274651","Information archiving with bookmarks: personal Web space construction and organization","103 ","8","75","1,690","bookmark; design; human factors; interaction styles; measurement; survey; web-based services","8","81310500237, David Abrams, Knowledge Media Design Institute, University of Toronto, Toronto, ON M5S 1A4; 81100448368, Ron Baecker, Interactive Media Laboratory, University of Toronto, Toronto, ON M5S 1A4; 81100112821, Mark Chignell; "
"CHI","98","http://dx.doi.org/10.1145/274644.274652","Triangles: tangible interface for manipulation and exploration of digital information topography","78 ","5","68","1,115","design; graspable interface; interaction styles; magnetic connector; performance; physical interface; tangible interface; user interfaces","8","81100590046, Matthew G. Gorbet, Tangible Media Group, MTT Media Laboratory, 20 Ames Street, Cambridge, MA; 81332519524, Maggie Orth, Hyperinstruments Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA; 81100363076, Hiroshi Ishii, Tangible Media Group, MTT Media Laboratory, 20 Ames Street, Cambridge, MA; "
"CHI","98","http://dx.doi.org/10.1145/274644.274653","HandJive: a device for interpersonal haptic entertainment","30 ","4","45","1,133","design; haptic i/o; human factors; interaction design; interpersonal communication; measurement; product design; tactile feedback; ubiquitous computing; user/machine systems","8","81452616406, BJ Fogg, Stanford University, P.O. Box 8338, Stanford, CA; 81542793656, Lawrence D. Cutler, Trilogy Dev. Group, 6034 W. Courtyard Dr. Austin, TX; 81100021433, Perry Arnold, IBM, User Systems, Ergonomic Research; 81100184769, Chris Eisbach; "
"CHI","98","http://dx.doi.org/10.1145/274644.274655","Simplifying the controls of an interactive movie game","1 ","3","14","510","command and control; design; games; interaction styles; management; performance; usability testing","8","81100452161, Jeff Johnson; "
"CHI","98","http://dx.doi.org/10.1145/274644.274656","Patterns of change in design metaphor: a case study","2 ","0","10","703","design; human factors; performance; theory; user/machine systems","8","81100084016, William A. Stubblefield, Sandia National Laboratories, P.O. Box 5800, Albuquerque, New Mexico; "
"CHI","98","http://dx.doi.org/10.1145/274644.274657","Netscape communicator's collapsible toolbars","0 ","0","8","114","collapsing widgets; human factors; interaction design; performance; toolbars; windowing systems","6","81100100547, Irene Au; 81100477385, Shuang Li; "
"CHI","98","http://dx.doi.org/10.1145/274644.274658","A study of fonts designed for screen display","12 ","24","168","2,815","anti-aliased; design; documentation; human factors; management; on-line help; performance; reading performance assessment; theory; world wide web","8","81100006609, Dan Boyarski, School of Design, Carnegie Mellon University; 81100177196, Christine Neuwirth, Department of English, Carnegie Mellon University; 81100492013, Jodi Forlizzi, Department of English, Carnegie Mellon University; 81100181007, Susan Harkness Regli; "
"CHI","98","http://dx.doi.org/10.1145/274644.274659","From documents to discourse: shifting conceptions of scholarly publishing","11 ","0","13","546","argumentation; digital documents; discourse; electronic publishing; hypertext; multimedia information systems; scholarly publishing; theory; world wide web","8","81339531152, Tamara Sumner, Knowledge Media Institute, The Open University, Milton Keynes, MK7 6AA, U.K.; 81351597495, Simon Buckingham Shum, Knowledge Media Institute, The Open University, Milton Keynes, MK7 6AA, U.K.; "
